flight_id,airline,source,destination,departure_time,arrival_time,duration_minutes,is_overnight,duration_anomaly,duration_corrected,departure_date,departure_hour,route
AI095,AIR INDIA,DEL,MAA,2026-04-18 05:00:41.702,2026-04-18 08:18:41.702,198.0,False,False,False,2026-04-18,5,DEL → MAA
AI096,AIR INDIA,CCU,DEL,2026-04-19 21:48:41.702,2026-04-20 02:46:41.702,298.0,True,False,False,2026-04-19,21,CCU → DEL
AI097,AIR INDIA,HYD,MAA,2026-04-19 18:42:41.702,2026-04-19 23:34:41.702,292.0,False,False,False,2026-04-19,18,HYD → MAA
AI098,AIR INDIA,HYD,MAA,2026-04-19 16:01:41.702,2026-04-19 18:11:41.702,130.0,False,False,False,2026-04-19,16,HYD → MAA
AI099,AIR INDIA,BLR,BOM,2026-04-18 11:07:41.702,2026-04-18 13:29:41.702,142.0,False,False,False,2026-04-18,11,BLR → BOM
AI100,UNKNOWN,CCU,BOM,2026-04-19 14:42:41.702,2026-04-19 18:22:41.702,220.0,False,False,False,2026-04-19,14,CCU → BOM
AI101,AIR INDIA,DEL,BLR,2026-04-18 23:20:41.702,2026-04-19 02:23:41.702,183.0,True,False,False,2026-04-18,23,DEL → BLR
AI102,AIR INDIA,CCU,BLR,2026-04-20 00:17:41.702,2026-04-20 05:08:41.702,291.0,False,False,False,2026-04-20,0,CCU → BLR
AI103,AIR INDIA,BLR,BOM,2026-04-20 03:26:41.702,2026-04-20 04:04:41.702,38.0,False,False,False,2026-04-20,3,BLR → BOM
AI104,AIR INDIA,MAA,HYD,2026-04-18 07:35:41.702,2026-04-18 09:20:41.702,105.0,False,False,False,2026-04-18,7,MAA → HYD
AI105,AIR INDIA,CCU,DEL,2026-04-19 20:16:41.702,2026-04-19 22:03:41.702,107.0,False,False,False,2026-04-19,20,CCU → DEL
AI106,AIR INDIA,HYD,BLR,2026-04-19 02:07:41.702,2026-04-19 03:20:41.702,73.0,False,False,False,2026-04-19,2,HYD → BLR
AI107,AIR INDIA,HYD,CCU,2026-04-18 10:03:41.702,2026-04-18 10:49:41.702,46.0,False,False,False,2026-04-18,10,HYD → CCU
AI108,AIR INDIA,BLR,CCU,2026-04-19 21:32:41.702,2026-04-20 00:17:41.702,165.0,True,False,False,2026-04-19,21,BLR → CCU
AI109,AIR INDIA,BLR,BOM,2026-04-18 15:53:41.702,2026-04-18 20:14:41.702,261.0,False,False,False,2026-04-18,15,BLR → BOM
AI110,AIR INDIA,BOM,CCU,2026-04-19 17:07:41.702,2026-04-19 22:00:41.702,293.0,False,False,False,2026-04-19,17,BOM → CCU
AI111,AIR INDIA,MAA,CCU,2026-04-18 07:40:41.702,2026-04-18 10:39:41.702,179.0,False,False,False,2026-04-18,7,MAA → CCU
AI112,AIR INDIA,DEL,BLR,2026-04-20 04:41:41.702,2026-04-20 08:24:41.702,223.0,False,False,False,2026-04-20,4,DEL → BLR
AI113,AIR INDIA,CCU,HYD,2026-04-17 21:21:41.702,2026-04-17 23:51:41.702,150.0,False,False,False,2026-04-17,21,CCU → HYD
AI114,AIR INDIA,CCU,DEL,2026-04-18 07:48:41.702,2026-04-18 09:03:41.702,75.0,False,False,False,2026-04-18,7,CCU → DEL
AI115,AIR INDIA,MAA,BLR,2026-04-20 19:37:41.702,2026-04-21 00:26:41.702,289.0,True,False,False,2026-04-20,19,MAA → BLR
AI116,AIR INDIA,CCU,BOM,2026-04-18 22:30:41.702,2026-04-19 01:57:41.702,207.0,True,False,False,2026-04-18,22,CCU → BOM
AI117,AIR INDIA,HYD,BLR,2026-04-18 08:18:41.702,2026-04-18 10:09:41.702,111.0,False,False,False,2026-04-18,8,HYD → BLR
AI118,AIR INDIA,HYD,MAA,2026-04-17 17:50:41.702,2026-04-17 19:59:41.702,129.0,False,False,False,2026-04-17,17,HYD → MAA
AI119,AIR INDIA,MAA,BLR,2026-04-17 13:15:41.702,2026-04-17 15:57:41.702,162.0,False,False,False,2026-04-17,13,MAA → BLR
AI120,AIR INDIA,MAA,CCU,2026-04-19 12:12:41.702,2026-04-19 14:18:41.702,126.0,False,False,False,2026-04-19,12,MAA → CCU
AI121,AIR INDIA,HYD,MAA,2026-04-18 02:42:41.702,2026-04-18 06:11:41.702,209.0,False,False,False,2026-04-18,2,HYD → MAA
AI122,AIR INDIA,BOM,CCU,2026-04-19 18:25:41.702,2026-04-19 22:36:41.702,251.0,False,False,False,2026-04-19,18,BOM → CCU
AI123,AIR INDIA,MAA,BOM,2026-04-18 22:19:41.702,2026-04-19 00:45:41.702,146.0,True,False,False,2026-04-18,22,MAA → BOM
AI124,AIR INDIA,CCU,HYD,2026-04-17 20:28:41.702,2026-04-18 00:00:41.702,212.0,True,False,False,2026-04-17,20,CCU → HYD
AI125,AIR INDIA,CCU,DEL,2026-04-18 01:12:41.702,2026-04-18 04:51:41.702,219.0,False,False,False,2026-04-18,1,CCU → DEL
AI126,AIR INDIA,MAA,HYD,2026-04-17 17:26:41.702,2026-04-17 20:48:41.702,202.0,False,False,False,2026-04-17,17,MAA → HYD
AI127,AIR INDIA,DEL,HYD,2026-04-18 10:37:41.702,2026-04-18 13:45:41.702,188.0,False,False,False,2026-04-18,10,DEL → HYD
AI128,AIR INDIA,BOM,CCU,2026-04-20 06:07:41.702,2026-04-20 10:03:41.702,236.0,False,False,False,2026-04-20,6,BOM → CCU
AI129,AIR INDIA,BOM,CCU,2026-04-20 10:29:41.702,2026-04-20 13:38:41.702,189.0,False,False,False,2026-04-20,10,BOM → CCU
AI130,AIR INDIA,BOM,BLR,2026-04-18 10:18:41.702,2026-04-18 12:59:41.702,161.0,False,False,False,2026-04-18,10,BOM → BLR
AI131,AIR INDIA,MAA,BOM,2026-04-18 19:55:41.702,2026-04-18 22:35:41.702,160.0,False,False,False,2026-04-18,19,MAA → BOM
AI132,AIR INDIA,BLR,BOM,2026-04-20 19:32:41.702,2026-04-20 21:41:41.702,129.0,False,False,False,2026-04-20,19,BLR → BOM
AI133,AIR INDIA,DEL,CCU,2026-04-18 19:12:41.702,2026-04-18 21:32:41.702,140.0,False,False,False,2026-04-18,19,DEL → CCU
AI134,AIR INDIA,HYD,BOM,2026-04-19 00:28:41.702,2026-04-19 04:23:41.702,235.0,False,False,False,2026-04-19,0,HYD → BOM
AI135,AIR INDIA,BLR,BOM,2026-04-20 06:40:41.702,2026-04-20 09:21:41.702,161.0,False,False,False,2026-04-20,6,BLR → BOM
AI136,AIR INDIA,BLR,DEL,2026-04-18 20:29:41.702,2026-04-18 23:48:41.702,199.0,False,False,False,2026-04-18,20,BLR → DEL
AI137,AIR INDIA,BOM,DEL,2026-04-20 22:49:41.702,2026-04-21 01:17:41.702,148.0,True,False,False,2026-04-20,22,BOM → DEL
AI138,AIR INDIA,DEL,CCU,2026-04-19 05:50:41.702,2026-04-19 06:40:41.702,50.0,False,False,False,2026-04-19,5,DEL → CCU
AI139,AIR INDIA,HYD,MAA,2026-04-19 18:23:41.702,2026-04-19 19:24:41.702,61.0,False,False,False,2026-04-19,18,HYD → MAA
AI140,AIR INDIA,BOM,DEL,2026-04-20 22:25:41.702,2026-04-21 02:08:41.702,223.0,True,False,False,2026-04-20,22,BOM → DEL
AI141,AIR INDIA,BLR,DEL,2026-04-19 10:16:41.702,2026-04-19 14:53:41.702,277.0,False,False,False,2026-04-19,10,BLR → DEL
AI142,AIR INDIA,BOM,DEL,2026-04-17 20:49:41.702,2026-04-17 23:03:41.702,134.0,False,False,False,2026-04-17,20,BOM → DEL
AI143,AIR INDIA,CCU,DEL,2026-04-19 03:58:41.702,2026-04-19 04:36:41.702,38.0,False,False,False,2026-04-19,3,CCU → DEL
AI144,AIR INDIA,MAA,BOM,2026-04-18 00:43:41.702,2026-04-18 03:36:41.702,173.0,False,False,False,2026-04-18,0,MAA → BOM
AI145,AIR INDIA,DEL,BOM,2026-04-17 17:06:41.702,2026-04-17 21:31:41.702,265.0,False,False,False,2026-04-17,17,DEL → BOM
AI146,AIR INDIA,BLR,DEL,2026-04-20 10:40:41.702,2026-04-20 13:46:41.702,186.0,False,False,False,2026-04-20,10,BLR → DEL
AI147,AIR INDIA,HYD,CCU,2026-04-18 18:14:41.703,2026-04-18 20:10:41.703,116.0,False,False,False,2026-04-18,18,HYD → CCU
AI148,AIR INDIA,HYD,MAA,2026-04-19 05:41:41.703,2026-04-19 08:32:41.703,171.0,False,False,False,2026-04-19,5,HYD → MAA
AI149,AIR INDIA,BOM,HYD,2026-04-19 18:19:41.703,2026-04-19 21:36:41.703,197.0,False,False,False,2026-04-19,18,BOM → HYD
AI150,AIR INDIA,BOM,DEL,2026-04-20 03:51:41.703,2026-04-20 04:38:41.703,47.0,False,False,False,2026-04-20,3,BOM → DEL
AI151,AIR INDIA,MAA,HYD,2026-04-17 13:14:41.703,2026-04-17 14:10:41.703,56.0,False,False,False,2026-04-17,13,MAA → HYD
AI152,AIR INDIA,BLR,CCU,2026-04-17 19:21:41.703,2026-04-17 20:26:41.703,65.0,False,False,False,2026-04-17,19,BLR → CCU
AI153,AIR INDIA,BOM,CCU,2026-04-17 15:02:41.703,2026-04-17 16:30:41.703,88.0,False,False,False,2026-04-17,15,BOM → CCU
AI154,AIR INDIA,HYD,MAA,2026-04-17 15:25:41.703,2026-04-17 19:16:41.703,231.0,False,False,False,2026-04-17,15,HYD → MAA
AI155,AIR INDIA,BOM,CCU,2026-04-20 23:35:41.703,2026-04-21 01:23:41.703,108.0,True,False,False,2026-04-20,23,BOM → CCU
AI156,AIR INDIA,CCU,BOM,2026-04-18 07:39:41.703,2026-04-18 09:22:41.703,103.0,False,False,False,2026-04-18,7,CCU → BOM
AI157,AIR INDIA,BLR,CCU,2026-04-17 22:45:41.703,2026-04-18 01:33:41.703,168.0,True,False,False,2026-04-17,22,BLR → CCU
AI158,AIR INDIA,CCU,DEL,2026-04-20 06:04:41.703,2026-04-20 09:01:41.703,177.0,False,False,False,2026-04-20,6,CCU → DEL
AI159,AIR INDIA,HYD,BLR,2026-04-20 09:23:41.703,2026-04-20 11:36:41.703,133.0,False,False,False,2026-04-20,9,HYD → BLR
AI160,AIR INDIA,MAA,DEL,2026-04-17 13:41:41.703,2026-04-17 17:01:41.703,200.0,False,False,False,2026-04-17,13,MAA → DEL
AI161,AIR INDIA,CCU,BOM,2026-04-19 16:40:41.703,2026-04-19 19:40:41.703,180.0,False,False,False,2026-04-19,16,CCU → BOM
AI162,AIR INDIA,MAA,DEL,2026-04-17 19:20:41.703,2026-04-17 22:40:41.703,200.0,False,False,False,2026-04-17,19,MAA → DEL
AI163,AIR INDIA,HYD,MAA,2026-04-20 07:45:41.703,2026-04-20 08:46:41.703,61.0,False,False,False,2026-04-20,7,HYD → MAA
AI164,AIR INDIA,DEL,BLR,2026-04-20 03:57:41.703,2026-04-20 05:45:41.703,108.0,False,False,False,2026-04-20,3,DEL → BLR
AI165,AIR INDIA,DEL,CCU,2026-04-19 08:51:41.703,2026-04-19 10:31:41.703,100.0,False,False,False,2026-04-19,8,DEL → CCU
AI166,AIR INDIA,BOM,CCU,2026-04-18 04:20:41.703,2026-04-18 07:23:41.703,183.0,False,False,False,2026-04-18,4,BOM → CCU
AI167,AIR INDIA,BLR,DEL,2026-04-18 06:43:41.703,2026-04-18 11:10:41.703,267.0,False,False,False,2026-04-18,6,BLR → DEL
AI168,AIR INDIA,DEL,CCU,2026-04-19 15:50:41.703,2026-04-19 20:20:41.703,270.0,False,False,False,2026-04-19,15,DEL → CCU
AI169,AIR INDIA,CCU,DEL,2026-04-18 21:21:41.703,2026-04-19 01:34:41.703,253.0,True,False,False,2026-04-18,21,CCU → DEL
AI170,AIR INDIA,HYD,DEL,2026-04-18 11:27:41.703,2026-04-18 15:50:41.703,263.0,False,False,False,2026-04-18,11,HYD → DEL
AI171,AIR INDIA,MAA,BLR,2026-04-18 10:51:41.703,2026-04-18 13:34:41.703,163.0,False,False,False,2026-04-18,10,MAA → BLR
AI172,AIR INDIA,BOM,CCU,2026-04-17 19:08:41.703,2026-04-17 19:53:41.703,45.0,False,False,False,2026-04-17,19,BOM → CCU
AI173,AIR INDIA,HYD,DEL,2026-04-19 17:36:41.703,2026-04-19 22:27:41.703,291.0,False,False,False,2026-04-19,17,HYD → DEL
AI174,AIR INDIA,DEL,CCU,2026-04-17 14:45:41.703,2026-04-17 17:01:41.703,136.0,False,False,False,2026-04-17,14,DEL → CCU
AI175,AIR INDIA,BOM,HYD,2026-04-20 03:08:41.703,2026-04-20 06:55:41.703,227.0,False,False,False,2026-04-20,3,BOM → HYD
AI176,AIR INDIA,BLR,DEL,2026-04-19 04:20:41.703,2026-04-19 06:25:41.703,125.0,False,False,False,2026-04-19,4,BLR → DEL
AI177,AIR INDIA,CCU,HYD,2026-04-18 14:11:41.703,2026-04-18 16:26:41.703,135.0,False,False,False,2026-04-18,14,CCU → HYD
AI178,AIR INDIA,CCU,BLR,2026-04-20 13:04:41.703,2026-04-20 14:03:41.703,59.0,False,False,False,2026-04-20,13,CCU → BLR
AI179,AIR INDIA,HYD,BOM,2026-04-20 20:41:41.703,2026-04-21 01:19:41.703,278.0,True,False,False,2026-04-20,20,HYD → BOM
AI180,AIR INDIA,BOM,CCU,2026-04-19 10:19:41.703,2026-04-19 11:00:41.703,41.0,False,False,False,2026-04-19,10,BOM → CCU
AI181,AIR INDIA,MAA,HYD,2026-04-19 13:29:41.703,2026-04-19 16:55:41.703,206.0,False,False,False,2026-04-19,13,MAA → HYD
AI182,AIR INDIA,HYD,DEL,2026-04-19 12:41:41.703,2026-04-19 17:14:41.703,273.0,False,False,False,2026-04-19,12,HYD → DEL
AI183,AIR INDIA,DEL,CCU,2026-04-18 14:24:41.703,2026-04-18 16:06:41.703,102.0,False,False,False,2026-04-18,14,DEL → CCU
AI184,AIR INDIA,BOM,CCU,2026-04-17 15:03:41.703,2026-04-17 17:03:42.000,120.00495,False,False,False,2026-04-17,15,BOM → CCU
AI185,AIR INDIA,CCU,BOM,2026-04-18 12:16:41.703,2026-04-18 16:18:41.703,242.0,False,False,False,2026-04-18,12,CCU → BOM
AI186,AIR INDIA,DEL,BOM,2026-04-18 11:11:41.703,2026-04-18 13:05:41.703,114.0,False,False,False,2026-04-18,11,DEL → BOM
AI187,AIR INDIA,BLR,HYD,2026-04-17 23:32:41.703,2026-04-18 01:16:41.703,104.0,True,False,False,2026-04-17,23,BLR → HYD
AI188,AIR INDIA,CCU,HYD,2026-04-20 20:16:41.703,2026-04-20 23:02:41.703,166.0,False,False,False,2026-04-20,20,CCU → HYD
AI189,AIR INDIA,CCU,DEL,2026-04-20 03:44:41.703,2026-04-20 05:32:41.703,108.0,False,False,False,2026-04-20,3,CCU → DEL
AI190,AIR INDIA,BOM,CCU,2026-04-19 12:38:41.703,2026-04-19 15:56:41.703,198.0,False,False,False,2026-04-19,12,BOM → CCU
AI191,AIR INDIA,BLR,MAA,2026-04-18 07:57:41.703,2026-04-18 11:58:41.703,241.0,False,False,False,2026-04-18,7,BLR → MAA
AI192,AIR INDIA,MAA,BOM,2026-04-20 23:05:41.703,2026-04-21 04:04:41.703,299.0,True,False,False,2026-04-20,23,MAA → BOM
AI193,AIR INDIA,MAA,HYD,2026-04-19 11:33:41.703,2026-04-19 16:07:41.703,274.0,False,False,False,2026-04-19,11,MAA → HYD
AI194,AIR INDIA,MAA,BLR,2026-04-18 05:09:41.703,2026-04-18 09:38:41.703,269.0,False,False,False,2026-04-18,5,MAA → BLR
AI195,AIR INDIA,CCU,MAA,2026-04-18 02:58:41.703,2026-04-18 04:57:41.703,119.0,False,False,False,2026-04-18,2,CCU → MAA
AI196,AIR INDIA,MAA,HYD,2026-04-20 02:52:41.703,2026-04-20 04:25:41.703,93.0,False,False,False,2026-04-20,2,MAA → HYD
AI197,AIR INDIA,BOM,CCU,2026-04-18 16:25:41.703,2026-04-18 20:00:41.703,215.0,False,False,False,2026-04-18,16,BOM → CCU
AI198,AIR INDIA,CCU,MAA,2026-04-19 10:56:41.703,2026-04-19 14:19:41.703,203.0,False,False,False,2026-04-19,10,CCU → MAA
AI199,AIR INDIA,HYD,DEL,2026-04-17 18:47:41.703,2026-04-17 22:26:41.703,219.0,False,False,False,2026-04-17,18,HYD → DEL
AI200,AIR INDIA,HYD,MAA,2026-04-19 02:05:41.703,2026-04-19 05:29:41.703,204.0,False,False,False,2026-04-19,2,HYD → MAA
AI201,AIR INDIA,BLR,CCU,2026-04-18 15:19:41.703,2026-04-18 16:40:41.703,81.0,False,False,False,2026-04-18,15,BLR → CCU
AI202,AIR INDIA,HYD,BLR,2026-04-19 08:44:41.703,2026-04-19 10:53:41.703,129.0,False,False,False,2026-04-19,8,HYD → BLR
AI203,AIR INDIA,BOM,CCU,2026-04-18 00:09:41.703,2026-04-18 02:56:41.703,167.0,False,False,False,2026-04-18,0,BOM → CCU
AI204,AIR INDIA,CCU,MAA,2026-04-18 13:40:41.703,2026-04-18 18:38:41.703,298.0,False,False,False,2026-04-18,13,CCU → MAA
AI205,AIR INDIA,BLR,BOM,2026-04-20 03:26:41.703,2026-04-20 05:14:41.703,108.0,False,False,False,2026-04-20,3,BLR → BOM
AI206,AIR INDIA,CCU,MAA,2026-04-19 16:30:41.703,2026-04-19 20:01:41.703,211.0,False,False,False,2026-04-19,16,CCU → MAA
AI207,AIR INDIA,BOM,MAA,2026-04-19 08:24:41.703,2026-04-19 11:23:41.703,179.0,False,False,False,2026-04-19,8,BOM → MAA
AI208,AIR INDIA,BLR,BOM,2026-04-20 08:38:41.703,2026-04-20 11:52:41.703,194.0,False,False,False,2026-04-20,8,BLR → BOM
AI209,AIR INDIA,BLR,CCU,2026-04-18 17:25:41.703,2026-04-18 18:37:41.703,72.0,False,False,False,2026-04-18,17,BLR → CCU
AI210,AIR INDIA,BLR,BOM,2026-04-17 16:13:41.703,2026-04-17 18:50:41.703,157.0,False,False,False,2026-04-17,16,BLR → BOM
AI211,AIR INDIA,DEL,CCU,2026-04-18 23:34:41.703,2026-04-19 01:21:41.703,107.0,True,False,False,2026-04-18,23,DEL → CCU
AI212,AIR INDIA,DEL,CCU,2026-04-17 15:31:41.703,2026-04-17 20:13:41.703,282.0,False,False,False,2026-04-17,15,DEL → CCU
AI213,AIR INDIA,HYD,CCU,2026-04-20 08:03:41.703,2026-04-20 09:14:41.703,71.0,False,False,False,2026-04-20,8,HYD → CCU
AI214,AIR INDIA,CCU,DEL,2026-04-17 22:23:41.703,2026-04-18 02:49:41.703,266.0,True,False,False,2026-04-17,22,CCU → DEL
AI215,AIR INDIA,BLR,DEL,2026-04-18 12:07:41.703,2026-04-18 13:43:41.703,96.0,False,False,False,2026-04-18,12,BLR → DEL
AI216,AIR INDIA,BOM,CCU,2026-04-20 01:10:41.703,2026-04-20 02:34:41.703,84.0,False,False,False,2026-04-20,1,BOM → CCU
AI217,AIR INDIA,CCU,BLR,2026-04-20 04:57:41.703,2026-04-20 07:14:41.703,137.0,False,False,False,2026-04-20,4,CCU → BLR
AI218,AIR INDIA,BOM,CCU,2026-04-18 08:55:41.703,2026-04-18 11:55:41.703,180.0,False,False,False,2026-04-18,8,BOM → CCU
AI219,AIR INDIA,BLR,DEL,2026-04-19 09:28:41.703,2026-04-19 11:27:41.703,119.0,False,False,False,2026-04-19,9,BLR → DEL
AI220,AIR INDIA,BOM,DEL,2026-04-20 20:19:41.703,2026-04-20 21:57:41.703,98.0,False,False,False,2026-04-20,20,BOM → DEL
AI221,AIR INDIA,MAA,HYD,2026-04-20 16:18:41.703,2026-04-20 18:54:41.703,156.0,False,False,False,2026-04-20,16,MAA → HYD
AI222,UNKNOWN,BOM,DEL,2026-04-20 12:10:41.703,2026-04-20 13:14:41.703,64.0,False,False,False,2026-04-20,12,BOM → DEL
AI223,AIR INDIA,BOM,CCU,2026-04-17 12:53:41.703,2026-04-17 14:42:41.703,109.0,False,False,False,2026-04-17,12,BOM → CCU
AI224,AIR INDIA,DEL,HYD,2026-04-19 16:51:41.703,2026-04-19 21:36:41.703,285.0,False,False,False,2026-04-19,16,DEL → HYD
AI225,AIR INDIA,BOM,BLR,2026-04-19 15:05:41.703,2026-04-19 16:01:41.703,56.0,False,False,False,2026-04-19,15,BOM → BLR
AI226,AIR INDIA,BLR,HYD,2026-04-20 01:19:41.703,2026-04-20 04:08:41.703,169.0,False,False,False,2026-04-20,1,BLR → HYD
AI227,AIR INDIA,BLR,MAA,2026-04-20 04:31:41.703,2026-04-20 08:17:41.703,226.0,False,False,False,2026-04-20,4,BLR → MAA
AI228,AIR INDIA,BLR,BOM,2026-04-18 13:16:41.703,2026-04-18 17:44:41.703,268.0,False,False,False,2026-04-18,13,BLR → BOM
AI229,AIR INDIA,HYD,MAA,2026-04-17 16:48:41.703,2026-04-17 18:40:41.703,112.0,False,False,False,2026-04-17,16,HYD → MAA
AI230,AIR INDIA,CCU,BLR,2026-04-17 20:37:41.704,2026-04-18 00:22:41.704,225.0,True,False,False,2026-04-17,20,CCU → BLR
AI231,AIR INDIA,DEL,HYD,2026-04-17 21:52:41.704,2026-04-17 23:51:41.704,119.0,False,False,False,2026-04-17,21,DEL → HYD
AI232,AIR INDIA,DEL,BLR,2026-04-18 06:43:41.704,2026-04-18 10:13:41.704,210.0,False,False,False,2026-04-18,6,DEL → BLR
AI233,AIR INDIA,BLR,BOM,2026-04-20 08:04:41.704,2026-04-20 09:52:41.704,108.0,False,False,False,2026-04-20,8,BLR → BOM
AI234,AIR INDIA,BOM,MAA,2026-04-19 23:50:41.704,2026-04-20 01:34:41.704,104.0,True,False,False,2026-04-19,23,BOM → MAA
AI235,AIR INDIA,BLR,HYD,2026-04-19 22:45:41.704,2026-04-20 02:12:41.704,207.0,True,False,False,2026-04-19,22,BLR → HYD
AI236,AIR INDIA,DEL,BOM,2026-04-19 04:52:41.704,2026-04-19 09:11:41.704,259.0,False,False,False,2026-04-19,4,DEL → BOM
AI237,AIR INDIA,BOM,CCU,2026-04-19 19:58:41.704,2026-04-19 23:13:41.704,195.0,False,False,False,2026-04-19,19,BOM → CCU
AI238,AIR INDIA,CCU,MAA,2026-04-18 19:25:41.704,2026-04-19 00:07:41.704,282.0,True,False,False,2026-04-18,19,CCU → MAA
AI239,AIR INDIA,BOM,HYD,2026-04-17 14:33:41.704,2026-04-17 17:47:41.704,194.0,False,False,False,2026-04-17,14,BOM → HYD
AI240,AIR INDIA,MAA,DEL,2026-04-20 10:19:41.704,2026-04-20 12:46:41.704,147.0,False,False,False,2026-04-20,10,MAA → DEL
AI241,AIR INDIA,HYD,BLR,2026-04-19 20:11:41.704,2026-04-19 22:18:41.704,127.0,False,False,False,2026-04-19,20,HYD → BLR
AI242,UNKNOWN,BLR,CCU,2026-04-20 16:41:41.704,2026-04-20 17:43:41.704,62.0,False,False,False,2026-04-20,16,BLR → CCU
AI243,AIR INDIA,BLR,BOM,2026-04-19 02:50:41.704,2026-04-19 05:09:41.704,139.0,False,False,False,2026-04-19,2,BLR → BOM
AI244,AIR INDIA,BLR,BOM,2026-04-18 02:50:41.704,2026-04-18 03:25:41.704,35.0,False,False,False,2026-04-18,2,BLR → BOM
AI245,AIR INDIA,BOM,CCU,2026-04-20 23:07:41.704,2026-04-21 01:43:41.704,156.0,True,False,False,2026-04-20,23,BOM → CCU
AI246,AIR INDIA,BOM,BLR,2026-04-20 03:22:41.704,2026-04-20 06:41:41.704,199.0,False,False,False,2026-04-20,3,BOM → BLR
AI247,AIR INDIA,BOM,CCU,2026-04-18 15:58:41.704,2026-04-18 19:02:41.704,184.0,False,False,False,2026-04-18,15,BOM → CCU
AI248,AIR INDIA,CCU,DEL,2026-04-19 15:17:41.704,2026-04-19 16:35:41.704,78.0,False,False,False,2026-04-19,15,CCU → DEL
AI249,AIR INDIA,BLR,HYD,2026-04-19 03:38:41.704,2026-04-19 06:27:41.704,169.0,False,False,False,2026-04-19,3,BLR → HYD
AI250,UNKNOWN,BOM,CCU,2026-04-18 20:48:41.704,2026-04-19 00:12:41.704,204.0,True,False,False,2026-04-18,20,BOM → CCU
AI251,AIR INDIA,MAA,DEL,2026-04-18 22:40:41.704,2026-04-18 23:24:41.704,44.0,False,False,False,2026-04-18,22,MAA → DEL
AI252,AIR INDIA,HYD,DEL,2026-04-19 17:30:41.704,2026-04-19 21:54:41.704,264.0,False,False,False,2026-04-19,17,HYD → DEL
AI253,AIR INDIA,BLR,BOM,2026-04-18 16:13:41.704,2026-04-18 19:51:41.704,218.0,False,False,False,2026-04-18,16,BLR → BOM
AI254,AIR INDIA,CCU,HYD,2026-04-19 04:46:41.704,2026-04-19 08:06:41.704,200.0,False,False,False,2026-04-19,4,CCU → HYD
AI255,AIR INDIA,MAA,CCU,2026-04-19 08:45:41.704,2026-04-19 13:12:41.704,267.0,False,False,False,2026-04-19,8,MAA → CCU
SJ001,SPICEJET,BOM,MAA,2026-04-20 20:28:41.700,2026-04-21 01:15:41.700,287.0,True,False,False,2026-04-20,20,BOM → MAA
SJ002,SPICEJET,DEL,BOM,2026-04-20 07:54:41.701,2026-04-20 12:40:41.701,286.0,False,False,False,2026-04-20,7,DEL → BOM
SJ003,SPICEJET,MAA,CCU,2026-04-20 19:50:41.701,2026-04-20 20:32:41.701,42.0,False,False,False,2026-04-20,19,MAA → CCU
SJ004,SPICEJET,MAA,DEL,2026-04-19 17:52:41.701,2026-04-19 21:01:41.701,189.0,False,False,False,2026-04-19,17,MAA → DEL
SJ005,SPICEJET,DEL,MAA,2026-04-17 16:03:41.701,2026-04-17 17:24:41.701,81.0,False,False,False,2026-04-17,16,DEL → MAA
SJ006,SPICEJET,HYD,BLR,2026-04-19 08:25:41.701,2026-04-19 08:57:41.701,32.0,False,False,False,2026-04-19,8,HYD → BLR
SJ007,SPICEJET,BOM,CCU,2026-04-20 10:03:41.701,2026-04-20 14:53:41.701,290.0,False,False,False,2026-04-20,10,BOM → CCU
SJ008,SPICEJET,HYD,BLR,2026-04-18 10:53:41.701,2026-04-18 15:48:41.701,295.0,False,False,False,2026-04-18,10,HYD → BLR
SJ009,SPICEJET,CCU,BLR,2026-04-18 02:48:41.701,2026-04-18 04:23:41.701,95.0,False,False,False,2026-04-18,2,CCU → BLR
SJ010,SPICEJET,CCU,MAA,2026-04-20 23:38:41.701,2026-04-21 02:32:41.701,174.0,True,False,False,2026-04-20,23,CCU → MAA
SJ011,SPICEJET,BOM,MAA,2026-04-19 05:14:41.701,2026-04-19 09:59:41.701,285.0,False,False,False,2026-04-19,5,BOM → MAA
SJ012,SPICEJET,HYD,BLR,2026-04-19 15:01:41.701,2026-04-19 16:12:41.701,71.0,False,False,False,2026-04-19,15,HYD → BLR
SJ013,SPICEJET,DEL,MAA,2026-04-19 15:25:41.701,2026-04-19 19:54:41.701,269.0,False,False,False,2026-04-19,15,DEL → MAA
SJ014,SPICEJET,BOM,HYD,2026-04-19 05:40:41.701,2026-04-19 06:39:41.701,59.0,False,False,False,2026-04-19,5,BOM → HYD
SJ015,SPICEJET,BOM,CCU,2026-04-19 21:40:41.701,2026-04-19 22:52:41.701,72.0,False,False,False,2026-04-19,21,BOM → CCU
SJ016,SPICEJET,HYD,CCU,2026-04-19 13:01:41.701,2026-04-19 16:26:41.701,205.0,False,False,False,2026-04-19,13,HYD → CCU
SJ017,SPICEJET,DEL,MAA,2026-04-20 02:57:41.701,2026-04-20 05:00:41.701,123.0,False,False,False,2026-04-20,2,DEL → MAA
SJ018,SPICEJET,BOM,CCU,2026-04-20 10:58:41.701,2026-04-20 13:31:41.701,153.0,False,False,False,2026-04-20,10,BOM → CCU
SJ019,SPICEJET,BLR,DEL,2026-04-17 13:07:41.701,2026-04-17 15:56:41.701,169.0,False,False,False,2026-04-17,13,BLR → DEL
